epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,2778.03,1.79919,1.05055,1.53511,0.83543,0.65311,0.73538,0.31895,2.21906,1.33516,2.06231,0.006085,0.006085,0.006085
89,2808.4,1.79915,1.04813,1.54959,0.85895,0.67663,0.76192,0.31939,2.1515,1.43893,1.95801,0.00604,0.00604,0.00604
90,2838.45,1.79199,1.02899,1.54425,0.80029,0.77193,0.7907,0.33869,2.18631,1.22363,2.01051,0.005995,0.005995,0.005995
91,2868.14,1.78475,1.05469,1.5467,0.82514,0.68987,0.75764,0.32411,2.24262,1.35076,2.07027,0.00595,0.00595,0.00595
92,2897.83,1.8019,1.03624,1.53248,0.8092,0.65497,0.71153,0.30749,2.19312,1.34648,2.03427,0.005905,0.005905,0.005905
93,2927.6,1.7898,1.02104,1.50854,0.79436,0.65497,0.74467,0.30205,2.23733,1.45033,2.03692,0.00586,0.00586,0.00586
94,2957.4,1.76251,1.01063,1.49369,0.82683,0.64912,0.74988,0.32537,2.21698,1.49029,2.03203,0.005815,0.005815,0.005815
95,2987.31,1.77455,1.00903,1.51217,0.82842,0.69591,0.7607,0.31968,2.19373,1.27934,2.01784,0.00577,0.00577,0.00577
96,3017.55,1.76447,1.01821,1.495,0.84058,0.7076,0.76387,0.32424,2.2502,1.28571,2.04197,0.005725,0.005725,0.005725
97,3047.75,1.78043,1.00646,1.53948,0.78016,0.71345,0.73663,0.31499,2.28479,1.3774,2.11689,0.00568,0.00568,0.00568
98,3078.19,1.76782,1.0247,1.51409,0.84628,0.67612,0.76157,0.30106,2.26886,1.27758,2.09147,0.005635,0.005635,0.005635
99,3108.27,1.76552,0.99044,1.52712,0.78897,0.67776,0.7215,0.30093,2.33355,1.39278,2.15955,0.00559,0.00559,0.00559
100,3138.82,1.76171,0.98955,1.50299,0.8123,0.658,0.71492,0.30108,2.36544,1.34732,2.20364,0.005545,0.005545,0.005545
101,3169.07,1.77545,1.01062,1.52969,0.8124,0.69006,0.74738,0.30537,2.30569,1.33996,2.11318,0.0055,0.0055,0.0055
